user,item,cnt,daytime,weekday,isweekend,homework,weather,country,city
51,25,0.8450980400142568,1,8,15,17,19,90,151
335,21,0.0,1,12,15,17,19,30,103
252,25,1.6434526764861874,5,11,15,16,25,97,258
10,39,0.0,1,7,14,17,26,90,153
170,17,0.8450980400142568,6,7,14,16,19,96,173
136,3,1.806179973983887,1,13,15,17,21,69,220
571,21,0.47712125471966244,3,10,14,16,25,30,103
54,5,1.9344984512435677,0,13,15,17,25,41,100
53,442,0.0,0,13,15,17,19,90,151
543,198,0.9030899869919435,1,10,14,17,19,78,233
185,155,2.130333768495006,1,7,14,17,21,78,233
192,99,1.3010299956639813,1,10,14,16,19,74,229
257,16,1.5440680443502757,2,9,14,17,19,80,100
203,95,0.0,1,7,14,17,19,96,172
118,199,0.0,3,10,14,17,22,97,100
152,40,0.9030899869919435,3,13,15,17,21,96,165
224,20,0.6020599913279624,1,13,15,18,25,97,261
429,70,0.0,0,7,15,17,25,36,125
52,40,1.4313637641589874,0,9,14,16,25,96,163
386,271,0.9030899869919435,0,7,15,17,19,59,100
112,5,1.591064607026499,0,11,15,16,25,90,151
184,9,0.0,1,10,14,17,22,90,153
66,38,0.8450980400142568,1,12,15,16,19,90,153
39,65,1.414973347970818,2,13,15,17,25,97,284
281,25,1.146128035678238,4,10,14,17,26,99,100
37,16,1.6232492903979006,1,9,14,17,22,36,119
118,2323,0.0,3,10,14,17,26,97,100
63,21,0.0,0,11,15,18,19,90,151
381,16,1.041392685158225,1,11,15,17,25,73,225
4,563,1.8920946026904804,0,13,15,18,25,92,126
234,16,1.7160033436347992,6,13,15,17,19,30,104
61,47,1.041392685158225,0,9,14,17,24,99,100
86,317,1.0791812460476249,1,7,14,17,22,97,259
73,2448,1.146128035678238,2,9,14,18,19,36,123
349,16,1.380211241711606,2,9,14,17,25,97,100
204,95,0.0,2,10,14,17,25,95,101
37,299,0.47712125471966244,6,10,14,17,22,36,119
356,288,0.0,3,9,14,17,19,97,100
119,824,0.0,3,13,15,17,25,97,100
34,317,0.0,1,8,15,17,22,96,100
96,17,0.0,2,12,15,17,26,36,124
50,5,1.9493900066449128,3,11,15,17,19,78,233
483,573,0.7781512503836436,2,13,15,17,19,90,157
96,593,0.6989700043360189,1,12,15,16,21,36,124
79,25,1.9822712330395684,3,13,15,16,19,90,100
189,17,0.6020599913279624,5,10,14,17,19,97,100
288,17,0.3010299956639812,1,11,15,17,19,96,173
50,787,1.99563519459755,2,9,14,17,21,78,233
71,28,0.47712125471966244,4,10,14,17,26,99,100
246,746,1.2041199826559248,2,12,15,16,25,97,263
348,488,3.0633333589517497,1,11,15,17,26,99,100
369,685,1.041392685158225,3,10,14,17,22,59,100
48,38,2.294466226161593,0,9,14,17,25,90,151
92,945,0.0,3,11,15,17,25,73,100
142,21,1.7075701760979363,5,7,15,17,19,97,263
156,126,0.9030899869919435,0,8,15,17,25,47,161
91,56,2.413299764081252,2,13,15,17,21,97,100
184,3,0.6020599913279624,1,7,14,17,19,90,151
70,613,2.2227164711475833,1,11,15,16,19,97,277
263,15,0.9030899869919435,2,9,14,17,25,97,100
89,16,1.9294189257142929,0,7,15,17,19,97,258
107,5,1.7481880270062005,2,10,14,16,19,48,136
45,49,0.0,1,8,15,17,19,90,156
156,220,1.146128035678238,1,9,14,17,19,90,100
515,1842,0.9542425094393249,2,12,15,17,26,99,100
80,21,0.0,0,10,14,17,19,96,173
14,489,2.392696953259666,6,9,14,17,25,49,100
91,56,0.6989700043360189,1,11,15,17,22,97,100
84,127,1.146128035678238,0,11,15,17,19,96,173
43,3,1.9822712330395684,2,11,15,17,19,97,100
107,114,0.0,0,13,15,16,24,48,136
96,372,0.0,1,9,14,16,25,36,124
63,16,0.9030899869919435,2,8,15,16,19,90,151
32,21,0.0,6,12,15,18,19,90,153
146,16,1.380211241711606,0,13,15,17,26,99,100
38,17,1.8920946026904804,4,7,15,17,19,97,262
216,3,0.0,1,10,14,17,25,69,213
41,372,1.7323937598229686,2,11,15,17,25,69,100
43,271,0.8450980400142568,1,12,15,17,21,97,100
169,2611,1.6232492903979006,4,12,15,17,19,60,199
90,16,1.146128035678238,2,8,15,17,22,38,100
96,16,2.0170333392987803,0,9,14,16,19,36,124
193,352,2.255272505103306,0,7,15,17,19,62,200
86,25,2.1583624920952498,1,7,14,17,22,97,259
45,157,0.0,1,8,15,17,26,90,156
34,16,1.041392685158225,0,8,15,17,22,96,100
41,2612,0.0,1,10,14,17,25,69,100
84,25,0.3010299956639812,1,8,15,17,24,96,173
305,1011,0.0,4,9,14,17,19,90,151
345,69,0.0,4,8,15,17,26,90,151
320,491,0.0,2,8,15,18,19,90,151
284,31,1.3979400086720377,1,11,15,17,21,97,289
424,33,0.7781512503836436,2,7,15,17,25,97,100
141,16,1.0,3,9,14,17,19,65,202
82,9,0.6989700043360189,0,10,14,17,19,88,100
263,2613,2.0492180226701815,0,12,15,17,26,99,100
62,5,2.2764618041732443,0,9,14,17,19,51,128
42,247,0.0,2,8,15,17,26,99,100
41,135,0.0,1,10,14,17,19,69,100
30,20,0.3010299956639812,1,11,15,17,25,97,100
210,25,0.9030899869919435,6,11,15,18,19,92,126
297,9,2.0086001717619175,2,9,14,17,19,97,100
76,249,0.0,2,11,15,17,22,97,100
324,349,0.0,0,11,15,17,19,79,237
198,2614,0.9542425094393249,1,7,14,17,19,57,182
291,9,1.7323937598229686,0,10,14,17,19,97,295
162,11,2.167317334748176,3,8,15,17,26,99,100
86,1521,1.0,1,10,14,17,19,97,259
257,2615,0.6020599913279624,6,12,15,17,19,80,100
12,58,0.47712125471966244,0,10,14,17,26,97,100
59,25,1.5797835966168101,2,9,14,16,25,59,100
321,136,0.6989700043360189,5,12,15,17,19,78,233
105,880,1.3222192947339193,3,9,14,16,25,93,248
384,400,0.0,0,7,15,17,19,97,288
52,184,1.3010299956639813,0,10,14,17,19,96,163
67,25,1.380211241711606,1,11,15,17,19,58,100
383,423,0.0,1,8,15,17,19,97,261
240,21,0.9542425094393249,4,9,14,17,21,78,233
10,3,1.3010299956639813,1,12,15,17,25,90,153
59,25,0.7781512503836436,2,7,15,17,25,59,100
182,3,1.3010299956639813,1,12,15,17,25,97,282
107,21,0.3010299956639812,2,13,15,16,19,48,136
264,1383,3.010723865391773,1,10,14,17,25,97,100
4,115,0.47712125471966244,2,7,15,18,26,92,126
113,1759,1.041392685158225,2,13,15,17,25,97,100
356,525,1.5563025007672873,1,9,14,18,19,97,100
291,253,1.3222192947339193,5,10,14,17,26,99,100
185,1762,0.0,0,11,15,17,21,78,233
249,1786,1.7634279935629373,2,13,15,17,22,97,100
264,282,2.041392685158225,1,8,15,17,25,97,100
84,21,0.6020599913279624,3,11,15,17,25,96,173
399,38,0.47712125471966244,2,12,15,17,19,30,107
153,515,0.9030899869919435,4,10,14,17,25,90,100
153,2616,0.6989700043360189,6,10,14,16,19,90,151
211,33,1.3222192947339193,1,9,14,17,22,54,181
118,221,1.4471580313422192,1,9,14,17,25,97,100
194,424,0.0,0,10,14,17,25,84,100
90,313,0.7781512503836436,2,12,15,17,20,38,100
211,25,0.8450980400142568,1,12,15,17,19,30,105
209,49,2.143014800254095,2,11,15,17,21,97,100
86,25,1.9138138523837167,0,11,15,17,22,97,262
436,719,0.6020599913279624,0,9,14,17,19,78,233
96,17,0.6989700043360189,2,9,14,16,22,36,124
343,65,1.0791812460476249,1,9,14,17,22,96,100
115,103,1.6532125137753437,6,8,15,17,25,37,127
265,2617,2.255272505103306,2,8,15,17,21,97,100
53,11,0.9542425094393249,0,8,15,17,19,90,151
203,799,1.968482948553935,0,12,15,17,19,96,172
129,16,2.5854607295085006,1,12,15,17,19,93,252
136,16,1.146128035678238,2,11,15,17,21,69,214
383,265,0.0,1,8,15,17,19,97,261
170,198,2.537819095073274,2,11,15,17,19,97,263
77,5,1.806179973983887,0,13,15,17,24,39,132
145,21,1.7993405494535817,2,11,15,17,19,90,151
490,16,1.6901960800285136,1,7,14,17,19,97,295
452,38,1.146128035678238,6,7,14,17,19,90,151
123,78,0.0,1,13,15,18,19,96,173
192,16,0.6989700043360189,2,10,14,16,19,74,229
131,17,0.47712125471966244,1,13,15,17,21,97,100
282,500,1.7993405494535817,1,7,14,17,19,97,265
235,296,0.6020599913279624,0,10,14,17,26,96,167
257,25,1.5797835966168101,6,12,15,17,25,80,100
161,5,2.519827993775719,1,10,14,17,19,90,151
294,291,2.558708570533166,4,11,15,17,19,90,151
26,39,0.6020599913279624,1,7,14,18,19,58,100
244,5,1.7993405494535817,2,7,15,17,25,90,100
345,69,0.8450980400142568,0,8,15,17,25,90,151
346,272,3.2258259914618934,4,11,15,17,19,79,236
52,260,1.380211241711606,0,13,15,17,19,96,163
89,16,1.3222192947339193,1,7,14,18,22,97,262
79,59,0.9542425094393249,6,11,15,17,25,90,100
387,212,1.9030899869919435,1,9,14,17,19,58,184
495,58,0.0,3,13,15,17,19,69,222
129,2618,0.0,3,12,15,16,25,93,252
469,652,0.0,2,7,15,17,19,69,213
429,26,0.47712125471966244,4,10,14,17,25,36,125
74,53,0.3010299956639812,3,11,15,16,26,80,238
23,368,0.0,1,11,15,17,21,96,100
82,1314,0.3010299956639812,1,10,14,17,25,31,100
41,2619,0.0,1,10,14,17,19,69,100
42,143,0.0,0,8,15,17,25,65,202
74,136,2.5646660642520893,2,10,14,16,25,80,238
211,33,2.146128035678238,1,13,15,17,22,54,179
42,3,0.8450980400142568,6,10,14,17,25,90,151
291,284,1.5185139398778875,5,8,15,16,22,97,295
219,17,0.0,5,13,15,18,25,36,100
70,495,0.6020599913279624,2,8,15,16,26,97,277
186,33,0.0,3,7,15,16,25,97,100
363,2620,0.0,2,10,14,16,19,96,100
107,11,2.0170333392987803,4,9,14,16,22,48,136
37,3,1.380211241711606,3,7,15,16,19,36,119
247,58,0.7781512503836436,1,13,15,17,22,32,100
212,133,0.0,1,10,14,17,19,97,100
90,25,0.3010299956639812,5,13,15,16,19,38,100
65,49,3.0523090996473234,0,7,15,17,25,97,277
61,317,0.0,0,9,14,17,24,99,100
33,35,0.0,4,8,15,17,25,44,146
355,16,1.7160033436347992,0,7,15,17,19,78,233
193,1249,1.414973347970818,1,7,14,17,21,62,200
95,2621,0.0,6,13,15,17,20,36,100
42,5,0.9542425094393249,6,13,15,17,19,90,151
231,16,2.60959440922522,4,11,15,17,19,87,245
354,21,0.3010299956639812,3,10,14,16,25,73,100
159,69,0.0,2,12,15,17,19,90,151
181,141,0.47712125471966244,1,12,15,16,19,97,100
161,17,0.9542425094393249,1,12,15,17,19,90,151
388,25,0.6020599913279624,0,10,14,17,19,90,100
469,95,0.0,0,12,15,17,26,99,100
79,25,1.4471580313422192,5,8,15,16,19,90,100
115,5,2.416640507338281,1,13,15,17,19,37,127
192,80,0.0,2,10,14,17,25,74,229
89,17,0.3010299956639812,4,8,15,18,25,97,262
270,25,0.7781512503836436,3,7,15,16,19,90,100
87,741,0.9030899869919435,1,12,15,17,25,97,100
107,21,0.0,4,8,15,17,19,48,100
151,779,1.9444826721501687,1,7,14,17,19,69,209
166,249,0.9030899869919435,0,13,15,17,19,97,100
12,2622,2.5010592622177517,3,10,14,16,21,97,100
448,198,1.8692317197309762,0,13,15,17,22,29,100
289,88,1.041392685158225,6,12,15,17,26,99,100
234,16,1.7075701760979363,1,13,15,17,19,30,104
193,963,1.0,0,9,14,17,21,62,200
4,5,1.2787536009528289,2,10,14,17,19,92,126
129,172,1.0791812460476249,1,10,14,17,22,93,252
58,299,1.0791812460476249,0,8,15,17,19,31,102
68,74,2.1931245983544616,4,7,15,17,25,36,100
324,746,0.0,0,11,15,17,19,79,237
242,103,0.9542425094393249,1,11,15,17,26,99,100
209,749,0.0,2,12,15,17,21,97,100
53,11,1.3222192947339193,1,8,15,17,19,90,151
49,227,1.462397997898956,1,8,15,16,25,30,100
175,17,0.0,1,8,15,17,26,96,100
96,78,1.4471580313422192,1,11,15,16,19,36,124
209,16,1.5563025007672873,4,12,15,17,21,97,100
534,25,0.0,5,7,15,17,19,36,125
192,99,0.6989700043360189,6,10,14,16,19,74,229
126,103,1.255272505103306,1,9,14,17,21,78,234
337,240,0.6020599913279624,5,13,15,17,22,53,100
39,65,1.9912260756924949,4,13,15,18,24,97,284
158,573,1.0791812460476249,4,10,14,17,25,90,151
281,29,1.3010299956639813,2,8,15,17,26,99,100
84,193,0.9030899869919435,1,9,14,17,26,96,173
505,652,0.0,3,8,15,17,19,90,100
124,958,0.0,0,9,14,17,25,97,100
47,138,0.0,1,11,15,17,19,78,233
174,21,0.9030899869919435,2,8,15,17,26,99,100
293,5,1.3010299956639813,1,13,15,17,26,99,100
15,180,0.0,5,13,15,17,21,78,233
97,69,0.0,0,10,14,17,21,78,233
4,115,1.1139433523068367,4,11,15,18,22,92,126
56,68,0.47712125471966244,0,7,15,17,26,69,220
54,372,0.0,2,7,15,17,26,90,100
338,379,1.7558748556724915,1,11,15,17,19,48,100
263,15,2.1789769472931693,1,13,15,17,19,97,100
132,78,0.0,0,12,15,17,25,97,100
171,21,0.0,0,11,15,17,19,97,292
343,33,0.8450980400142568,1,13,15,16,26,96,100
124,136,0.3010299956639812,6,9,14,17,21,97,100
239,2623,0.47712125471966244,2,9,14,17,25,97,100
335,136,0.6020599913279624,0,13,15,17,25,30,103
115,5,0.3010299956639812,1,10,14,17,26,37,127
179,21,1.4313637641589874,1,11,15,17,25,58,184
40,450,0.3010299956639812,2,12,15,16,19,90,154
76,249,0.9542425094393249,0,8,15,17,26,97,100
440,303,0.0,5,9,14,17,19,36,100
235,296,2.66838591669,2,8,15,17,19,96,167
12,124,0.0,0,11,15,16,25,97,100
92,1080,0.0,3,11,15,17,25,73,100
296,71,1.0791812460476249,2,11,15,17,19,73,227
133,9,1.3010299956639813,1,7,14,17,25,90,151
16,9,2.6599162000698504,4,7,15,17,19,36,122
138,1364,0.9542425094393249,1,9,14,17,26,99,100
69,1607,0.0,0,12,15,17,26,99,100
343,16,1.380211241711606,0,8,15,17,25,96,100
207,21,1.792391689498254,0,8,15,17,25,30,107
74,299,1.0,0,9,14,16,22,80,238
107,16,0.47712125471966244,4,12,15,16,19,48,136
72,38,0.0,6,12,15,17,26,99,100
176,175,0.0,3,8,15,16,25,96,100
205,299,1.3424226808222062,2,11,15,17,22,57,182
467,314,0.0,4,12,15,17,19,64,201
105,59,2.2600713879850747,0,10,14,16,19,93,248
15,257,0.0,5,13,15,17,19,78,233
22,2624,1.5563025007672873,1,10,14,17,25,96,173
292,541,1.0791812460476249,2,13,15,16,25,96,165
380,658,0.0,1,12,15,17,25,36,125
232,33,1.6334684555795866,4,13,15,18,22,97,295
386,25,2.4727564493172123,1,12,15,17,19,59,100
96,51,1.568201724066995,6,9,14,16,19,36,124
173,1016,0.0,3,10,14,17,26,99,100
173,1065,1.591064607026499,3,11,15,17,26,99,100
44,5,1.7403626894942439,6,11,15,16,19,90,100
1,830,0.7781512503836436,4,7,15,17,26,90,151
48,34,0.8450980400142568,2,10,14,17,19,90,151
142,2625,1.863322860120456,0,9,14,17,19,97,263
186,0,0.0,0,11,15,17,25,97,100
55,331,0.0,1,11,15,17,26,97,100
240,5,1.99563519459755,1,12,15,17,21,78,233
134,103,2.0718820073061255,1,8,15,17,25,35,111
467,1152,0.0,4,12,15,17,19,64,201
297,20,2.4313637641589874,2,10,14,17,25,97,100
247,58,1.9242792860618816,1,10,14,17,25,47,160
454,2626,1.041392685158225,6,7,14,16,25,59,100
154,225,0.0,1,9,14,17,19,90,151
39,21,1.0791812460476249,1,11,15,16,25,97,284
67,3,0.9542425094393249,1,11,15,16,25,58,100
42,16,1.3424226808222062,2,9,14,17,25,90,151
316,3,0.7781512503836436,3,11,15,17,19,97,100
54,14,0.0,3,10,14,17,25,90,100
70,495,1.6334684555795866,3,7,15,17,25,97,277
91,56,1.4313637641589874,2,7,15,17,25,97,100
52,40,1.4313637641589874,6,11,15,17,19,96,163
293,16,0.47712125471966244,2,9,14,17,26,99,100
56,43,0.3010299956639812,2,9,14,17,26,69,220
254,293,0.0,0,7,15,17,19,69,213
175,16,1.806179973983887,6,11,15,17,19,96,100
46,21,1.0791812460476249,2,10,14,17,19,73,227
1,830,2.100370545117563,0,7,15,17,20,90,100
44,113,2.342422680822206,2,13,15,17,25,90,100
136,49,1.6127838567197355,1,8,15,17,25,69,214
193,186,1.414973347970818,1,7,14,17,21,62,200
328,230,0.0,1,10,14,17,19,78,233
343,501,1.3222192947339193,6,11,15,16,21,96,100
33,71,0.6020599913279624,0,11,15,17,21,44,146
77,5,0.9030899869919435,0,11,15,17,21,39,132
367,58,1.0791812460476249,2,10,14,16,25,97,100
209,305,1.041392685158225,0,12,15,17,21,97,100
165,5,1.7075701760979363,0,7,15,17,21,78,233
73,25,1.0791812460476249,0,12,15,17,19,36,123
96,908,1.9542425094393248,5,11,15,16,19,36,124
179,44,1.591064607026499,6,9,14,17,19,58,184
22,54,0.3010299956639812,3,7,15,17,19,96,173
50,787,2.4099331233312946,1,12,15,17,21,78,233
496,33,0.47712125471966244,2,11,15,16,19,92,100
118,25,1.3010299956639813,3,10,14,17,21,97,100
282,11,0.0,6,10,14,17,19,97,265
60,244,0.3010299956639812,2,7,15,17,26,99,100
563,638,0.0,5,7,15,17,19,36,122
84,132,0.0,2,9,14,17,24,96,173
243,1730,0.47712125471966244,1,13,15,17,25,85,243
280,720,1.0791812460476249,5,11,15,17,25,97,100
74,221,0.7781512503836436,2,8,15,17,19,80,238
64,2627,1.4471580313422192,4,11,15,17,19,43,100
383,1770,0.0,1,8,15,17,19,97,261
56,68,1.146128035678238,3,7,15,17,25,69,220
325,1232,0.9030899869919435,4,11,15,17,26,99,100
47,21,2.530199698203082,2,8,15,17,19,78,233
182,16,1.380211241711606,1,10,14,16,25,97,282
216,362,0.0,3,11,15,17,19,69,213
88,168,0.6989700043360189,3,8,15,16,19,36,125
422,2249,0.3010299956639812,0,10,14,17,25,97,100
63,3,0.7781512503836436,6,9,14,17,19,90,100
140,17,3.6974037232004875,3,9,14,16,25,85,100
201,362,0.0,3,8,15,17,25,36,124
139,321,0.0,6,13,15,17,22,38,130
159,97,0.0,4,13,15,17,19,90,151
140,17,0.7781512503836436,4,11,15,16,25,85,100
282,26,2.2174839442139063,0,12,15,17,19,97,265
157,428,0.0,0,10,14,17,19,78,233
2,11,0.6020599913279624,2,11,15,17,25,90,151
43,21,0.0,3,11,15,17,26,97,295
403,25,0.0,2,7,15,18,19,47,161
4,115,1.255272505103306,1,7,14,17,25,92,126
90,114,0.47712125471966244,1,7,14,17,20,38,100
298,78,0.0,5,12,15,17,19,97,100
69,334,1.0,0,11,15,17,25,90,153
28,962,1.6812412373755872,4,7,15,18,19,88,100
198,481,1.591064607026499,1,13,15,17,22,57,182
65,21,1.380211241711606,2,7,15,17,22,97,100
176,16,0.0,0,10,14,16,26,96,100
162,65,1.7993405494535817,0,9,14,17,26,99,100
128,658,0.0,1,9,14,17,19,65,202
218,2628,0.0,3,10,14,17,19,97,276
297,3,0.0,4,7,15,17,25,97,269
129,172,2.075546961392531,1,13,15,17,19,93,253
534,483,0.0,5,7,15,17,19,36,125
122,33,0.3010299956639812,1,11,15,17,25,90,100
158,11,1.6989700043360187,0,7,15,17,26,99,100
10,11,1.7781512503836436,6,7,14,17,19,90,151
32,59,1.0,5,11,15,17,19,90,153
186,25,0.3010299956639812,1,9,14,17,25,97,100
281,340,1.845098040014257,6,11,15,17,26,99,100
271,694,0.0,2,7,15,17,19,90,151
113,40,2.08278537031645,4,13,15,17,25,97,100
193,25,2.938519725176492,1,11,15,17,22,62,200
85,16,1.380211241711606,1,9,14,17,24,96,173
168,40,1.6020599913279625,4,11,15,17,19,96,100
49,831,0.8450980400142568,5,9,14,17,19,30,100
185,451,0.0,0,11,15,17,19,78,233
77,207,0.6989700043360189,2,12,15,17,21,39,132
343,16,1.0791812460476249,2,10,14,17,21,96,100
124,103,1.591064607026499,3,7,15,17,25,97,100
101,25,1.4313637641589874,2,8,15,18,26,42,133
152,40,1.7481880270062005,3,13,15,17,19,96,165
271,652,0.0,0,8,15,17,19,90,151
171,25,0.3010299956639812,2,11,15,18,19,97,292
92,314,0.0,0,11,15,17,26,73,100
104,39,0.0,1,11,15,17,19,32,110
295,156,0.0,1,8,15,17,19,69,218
48,38,0.9030899869919435,2,7,15,17,25,90,151
163,25,0.47712125471966244,1,9,14,17,21,78,233
77,348,0.0,0,10,14,17,26,39,132
349,21,1.806179973983887,1,9,14,17,22,97,100
96,711,0.9542425094393249,2,7,15,17,22,36,124
43,486,0.47712125471966244,0,10,14,17,22,97,100
121,441,2.3483048630481607,3,13,15,16,25,97,100
454,771,0.3010299956639812,0,13,15,17,19,59,100
448,176,0.7781512503836436,0,8,15,17,25,29,100
60,240,1.6434526764861874,0,12,15,17,26,99,100
143,366,1.380211241711606,1,8,15,17,19,96,172
86,25,1.591064607026499,5,9,14,17,25,97,259
355,706,0.0,0,10,14,17,21,78,233
33,726,0.0,4,8,15,17,21,44,146
91,56,1.5185139398778875,6,13,15,17,19,97,100
216,625,2.8573324964312685,4,8,15,17,19,69,213
38,768,0.7781512503836436,1,8,15,17,19,69,100
91,45,0.0,4,7,15,17,22,97,100
165,321,0.0,4,11,15,17,21,78,233
84,25,2.3180633349627615,6,10,14,17,25,96,173
141,39,1.0791812460476249,1,7,14,17,19,65,202
185,203,1.1760912590556813,3,12,15,17,21,78,233
15,570,0.0,5,13,15,17,19,78,233
26,955,0.0,2,10,14,17,25,58,100
238,1514,1.9242792860618816,0,9,14,17,25,96,173
92,2279,0.0,3,11,15,17,25,73,100
26,53,3.6053050461411096,0,13,15,17,25,58,100
318,812,0.6989700043360189,6,10,14,17,26,99,100
403,9,0.8450980400142568,1,11,15,17,19,47,161
155,198,1.1139433523068367,0,13,15,17,24,60,199
60,38,1.0,4,12,15,17,26,99,100
356,309,0.0,1,9,14,17,25,97,100
197,1212,0.0,0,12,15,17,26,96,173
52,40,0.0,2,12,15,17,26,96,166
277,2629,0.47712125471966244,2,11,15,17,26,99,100
4,21,1.041392685158225,1,11,15,18,22,92,126
17,43,1.7481880270062005,3,10,14,17,20,36,125
88,114,0.0,1,10,14,16,22,36,125
151,225,0.0,0,8,15,17,25,69,221
132,99,2.967079734144497,1,10,14,16,19,97,100
39,65,1.3222192947339193,4,7,15,18,21,97,284
526,529,0.0,4,11,15,17,22,96,100
85,21,2.0644579892269186,4,9,14,17,19,96,173
41,16,1.1139433523068367,6,11,15,17,25,69,208
80,168,0.8450980400142568,4,10,14,17,19,96,173
285,3,0.47712125471966244,1,11,15,17,19,36,121
115,5,0.0,3,7,15,17,25,37,127
66,11,2.075546961392531,1,7,14,16,25,90,153
136,31,0.0,6,10,14,17,21,69,220
49,102,0.6020599913279624,6,8,15,16,19,30,100
186,33,0.6020599913279624,5,7,15,16,25,97,100
238,5,0.0,0,9,14,17,26,96,173
131,17,0.0,6,12,15,17,25,97,100
70,45,0.3010299956639812,6,11,15,16,19,97,277
403,2630,0.6020599913279624,0,11,15,17,19,47,161
150,121,1.1760912590556813,4,11,15,17,25,30,100
149,372,2.113943352306837,4,9,14,17,25,30,106
207,9,1.0791812460476249,0,8,15,17,19,30,107
49,935,0.6020599913279624,3,12,15,16,25,30,100
403,296,2.436162647040756,5,11,15,17,25,47,161
271,95,0.0,0,8,15,17,19,90,151
86,17,0.8450980400142568,1,7,14,17,19,97,259
6,1270,0.9542425094393249,2,10,14,17,25,90,158
244,5,1.414973347970818,0,13,15,17,19,90,151
203,179,1.0791812460476249,1,8,15,17,25,96,172
283,270,0.6020599913279624,4,10,14,16,19,97,100
285,1185,0.3010299956639812,3,13,15,16,19,36,121
271,1180,0.0,2,11,15,17,19,90,100
89,67,1.9637878273455553,1,11,15,18,19,97,262
121,91,2.708420900134713,3,12,15,16,25,97,100
161,2631,1.6532125137753437,1,10,14,17,19,90,151
70,45,0.9542425094393249,1,10,14,17,22,97,277
153,17,0.0,1,13,15,16,19,90,151
355,948,2.2329961103921536,6,13,15,17,19,78,233
234,33,1.0791812460476249,6,7,14,17,19,30,104
12,24,2.3541084391474008,1,7,14,16,21,97,100
338,303,0.47712125471966244,1,7,14,17,26,48,100
238,355,0.6989700043360189,6,13,15,17,19,96,173
107,82,1.5440680443502757,3,13,15,16,22,48,136
182,146,1.7634279935629373,2,7,15,17,22,97,282
171,28,0.47712125471966244,0,11,15,17,19,97,292
265,17,0.3010299956639812,2,11,15,17,25,97,100
310,9,0.0,6,7,14,17,19,47,100
322,65,0.0,5,13,15,17,26,78,232
47,5,1.6434526764861874,1,11,15,17,21,78,233
273,2519,1.0791812460476249,5,11,15,17,21,53,193
447,2615,1.3424226808222062,4,10,14,17,26,99,100
339,0,1.4313637641589874,2,8,15,17,21,78,233
109,40,0.3010299956639812,0,9,14,17,21,97,100
190,325,1.8129133566428555,6,7,14,17,19,97,100
7,95,0.0,2,11,15,17,26,53,192
305,21,0.6989700043360189,1,7,14,17,19,90,151
202,625,0.6020599913279624,1,8,15,16,19,73,225
465,5,0.7781512503836436,4,11,15,17,26,99,100
14,21,2.864511081058392,3,7,15,17,25,49,175
7,653,1.1139433523068367,6,12,15,17,25,53,192
198,170,0.3010299956639812,4,12,15,17,19,57,182
115,26,1.1760912590556813,1,11,15,17,25,37,127
199,102,0.3010299956639812,0,11,15,17,19,90,151
65,268,1.3222192947339193,0,9,14,17,22,97,100
26,21,1.041392685158225,0,11,15,17,26,58,100
264,9,0.3010299956639812,1,9,14,17,19,97,269
148,26,1.5440680443502757,5,13,15,17,21,36,100
264,44,0.3010299956639812,2,13,15,17,25,97,100
193,1795,1.863322860120456,4,7,15,17,19,62,200
170,35,1.6020599913279625,3,11,15,17,21,97,263
151,33,1.255272505103306,2,10,14,17,19,69,209
238,65,0.47712125471966244,0,12,15,17,24,96,173
302,2552,0.9030899869919435,3,10,14,17,22,90,151
281,2436,0.47712125471966244,1,11,15,17,26,99,100
246,916,0.9542425094393249,3,8,15,16,19,97,263
263,351,0.9030899869919435,2,10,14,17,26,99,100
105,80,2.4913616938342726,1,9,14,16,19,93,248
8,303,1.3222192947339193,2,7,15,16,24,36,120
378,16,0.47712125471966244,2,9,14,17,23,90,157
300,513,2.60422605308447,0,12,15,17,19,97,100
67,35,1.6812412373755872,2,13,15,18,19,58,184
450,228,1.041392685158225,0,13,15,17,22,90,100
88,17,0.3010299956639812,6,12,15,17,19,36,119
504,347,0.0,2,9,14,16,19,97,288
425,405,0.0,2,9,14,17,19,97,266
85,16,0.9542425094393249,6,11,15,17,25,96,173
346,869,2.155336037465062,0,10,14,17,19,79,235
173,1065,1.4771212547196624,5,12,15,17,26,99,100
409,17,0.0,1,9,14,17,19,97,100
406,26,0.9542425094393249,4,10,14,17,19,36,122
98,17,1.5440680443502757,0,12,15,17,21,78,233
284,596,1.6232492903979006,3,9,14,17,19,97,289
221,324,0.0,4,10,14,17,25,52,100
329,741,0.3010299956639812,0,7,15,16,25,45,148
512,20,0.6989700043360189,6,13,15,16,22,48,100
387,21,0.8450980400142568,0,13,15,17,25,58,184
124,726,0.0,1,7,14,17,21,97,100
33,1538,0.0,4,8,15,17,25,44,146
95,95,0.0,6,13,15,17,20,36,100
89,67,2.0086001717619175,2,12,15,18,19,97,262
73,25,1.6812412373755872,1,7,14,16,21,36,123
271,1832,0.0,0,8,15,17,19,90,151
17,25,2.2121876044039577,1,11,15,17,20,36,125
483,106,1.5185139398778875,4,8,15,17,19,90,157
33,11,2.484299839346786,6,13,15,17,19,44,146
11,58,1.6434526764861874,0,12,15,17,26,99,100
74,65,3.1089031276673134,2,7,15,17,25,80,238
264,1653,0.0,1,9,14,17,19,97,269
26,16,1.8129133566428555,0,7,15,18,25,58,100
285,258,0.0,4,11,15,17,19,36,121
