user,item,cnt,daytime,weekday,isweekend,homework,weather,country,city
56,25,-1.5,0,11,15,17,25,69,214
322,16,-0.46544325834409195,0,13,15,17,25,78,232
9,16,-0.964950913227637,1,9,14,17,26,99,100
50,787,-0.2522566986949004,1,13,15,17,21,78,233
263,15,0.16730825415160644,2,10,14,17,19,97,100
12,485,-0.8754057616673229,1,11,15,16,25,97,100
353,1774,-1.5,4,9,14,17,19,97,287
366,16,-1.5,0,13,15,17,25,85,100
308,40,-1.0636862623808583,0,9,14,17,19,96,100
224,20,-1.5,4,13,15,17,19,97,261
114,18,-0.6342324525770522,1,7,14,17,26,99,100
359,3319,-0.726107873914938,3,12,15,16,25,30,103
33,235,-1.1624216115340797,1,13,15,17,21,44,146
168,21,0.2925783469243173,0,7,15,18,19,96,100
166,377,-1.5,1,12,15,17,26,97,100
263,15,0.21079820338109334,2,11,15,17,19,97,100
221,11,-1.5,4,10,14,17,25,52,100
49,935,-0.688570436314042,2,8,15,17,25,30,100
34,40,-0.034404340691211566,6,7,14,17,19,96,100
184,16,-1.5,2,11,15,17,26,90,151
58,5,0.11973313664620133,1,10,14,17,19,31,102
267,3,-0.5957031140793331,2,11,15,16,25,97,100
2,69,-0.7066165674343627,3,9,14,16,19,90,151
173,17,-0.9160853245861855,3,8,15,17,26,99,100
113,16,-0.8754057616673229,0,10,14,16,19,97,100
77,56,-1.3312108057670398,3,11,15,17,21,39,132
118,25,-0.7961617189946769,2,8,15,17,21,97,100
383,1236,-1.5,1,8,15,17,19,97,261
89,67,-0.09687518422464514,3,12,15,17,25,97,257
443,65,-1.5,3,7,15,17,25,81,100
174,78,0.18693886348682232,1,12,15,17,26,99,100
170,35,-1.5,2,11,15,17,26,97,263
96,51,-0.726107873914938,2,10,14,16,19,36,124
399,2077,-1.5,1,7,14,17,25,30,107
391,1605,-0.25081152333464596,1,11,15,17,19,72,205
283,1703,-1.0636862623808583,1,9,14,16,26,97,100
96,167,-0.008037914946187774,5,9,14,16,21,36,124
47,5,-0.5378273732014026,0,12,15,17,19,78,233
204,303,-1.5,0,7,15,17,25,95,101
85,320,-1.3312108057670398,1,8,15,17,22,96,173
88,168,-1.1080836277970898,0,10,14,17,24,36,125
283,136,-0.4725020521022689,6,8,15,16,25,97,100
268,5,-1.1624216115340797,0,11,15,17,19,90,100
76,14,-1.5,1,9,14,17,26,97,100
118,66,-0.259614096210268,0,10,14,17,25,97,100
88,9,-1.0636862623808583,0,9,14,17,26,36,100
57,44,-1.0636862623808583,6,10,14,16,19,97,100
185,1020,-1.5,0,11,15,17,19,78,233
153,515,-1.1624216115340797,0,11,15,17,19,90,151
4,8,-0.2465267558932016,0,11,15,18,19,92,126
164,822,-1.1080836277970898,2,13,15,17,26,97,100
43,25,-0.8248432230681594,6,13,15,17,19,97,270
2,5,-1.5,1,9,14,16,26,90,151
15,14,-0.5573186796819779,1,11,15,17,21,78,233
67,35,-0.270302829815221,4,12,15,17,19,58,184
576,1894,-1.5,5,11,15,17,19,34,115
196,198,-0.06131484544242305,0,7,15,16,22,90,100
34,5,-1.5,0,8,15,17,22,96,100
56,49,-0.45858333052875677,2,12,15,17,19,69,220
138,751,-1.5,3,13,15,17,26,99,100
209,1246,-0.33419150171202805,0,11,15,17,19,97,100
50,787,-1.5,0,10,14,17,26,78,233
1,830,-0.020584386644291852,2,7,15,17,25,90,151
21,994,-1.5,4,7,15,18,19,90,151
10,35,-1.0636862623808583,1,7,14,17,19,90,151
118,2174,-1.5,3,10,14,17,25,97,100
63,40,-0.1736577195345026,3,7,15,18,19,90,151
118,136,-1.5,3,10,14,17,25,97,100
13,207,0.03917871592284583,0,11,15,17,19,96,100
161,1238,-0.5154711944596535,2,9,14,17,19,90,151
43,502,-0.5112361080004231,1,13,15,17,19,97,100
79,21,-0.8573596305470023,0,7,15,16,19,90,100
65,299,-0.4834893894644128,3,9,14,17,22,97,277
170,35,-0.45858333052875677,1,7,14,17,19,97,263
54,654,-1.5,3,10,14,17,19,90,100
148,16,-0.6974263698414555,1,13,15,16,22,36,100
216,105,-0.3761658487936821,3,9,14,17,19,69,213
264,44,-0.5676824281413037,4,13,15,17,21,97,100
239,25,-1.3312108057670398,0,7,15,17,25,97,100
45,5,-1.3312108057670398,0,10,14,17,20,90,100
132,25,-1.1624216115340797,6,10,14,16,22,97,100
193,49,-1.2324754566138185,3,7,15,17,24,62,200
58,299,-1.1624216115340797,2,8,15,17,25,31,102
97,5,-0.16846538350775853,2,11,15,17,21,78,233
88,486,-1.5,1,10,14,17,26,36,119
65,299,-1.5,3,11,15,17,21,97,100
95,641,-0.7961617189946769,0,13,15,16,25,36,100
126,3,-0.5473780613612196,0,13,15,17,21,78,234
47,16,-0.4422341493661479,4,9,14,17,19,78,233
264,1699,-1.0636862623808583,1,10,14,17,19,97,100
56,285,-0.6717698901779482,0,13,15,17,25,69,214
300,53,-1.1624216115340797,4,12,15,17,19,97,100
47,155,-0.1979187149579107,1,8,15,17,19,78,233
170,48,-0.9936324173011195,3,7,15,16,25,96,173
45,375,-1.5,0,8,15,17,19,90,156
137,5,-0.8573596305470023,1,10,14,17,25,42,133
96,9,-1.3312108057670398,0,9,14,17,26,36,124
30,26,-1.5,2,11,15,17,25,97,100
148,43,-0.20260176954552112,1,11,15,16,22,36,100
133,39,-1.5,3,7,15,16,25,90,151
76,25,-0.4834893894644128,6,10,14,16,22,97,100
261,136,-0.9936324173011195,0,9,14,17,26,86,100
126,1352,-0.33217064917237105,4,11,15,17,19,78,234
29,373,0.0548672026004573,6,11,15,17,19,76,100
285,638,-0.20617412701334548,2,10,14,16,19,36,121
63,21,-1.3312108057670398,4,12,15,18,19,90,151
86,65,-0.9936324173011195,1,8,15,17,19,97,262
280,16,-0.5573186796819779,5,12,15,17,25,97,100
79,21,-1.5,2,11,15,18,21,90,100
310,912,-1.5,4,7,15,18,22,47,161
67,212,-1.0636862623808583,1,13,15,18,25,58,184
91,1155,-0.42104589292786065,0,13,15,17,25,97,100
265,65,-0.6717698901779482,1,12,15,17,21,97,100
32,418,-1.2324754566138185,1,10,14,16,19,90,153
50,16,-0.49109973800759943,0,7,15,17,21,78,233
153,123,-0.5378273732014026,0,10,14,16,19,90,151
76,55,-1.2324754566138185,4,13,15,18,24,97,100
158,155,-1.5,2,11,15,17,19,90,151
273,28,-0.3403566748949598,0,11,15,17,19,53,193
162,11,-1.1624216115340797,3,10,14,17,26,99,100
42,5,-1.3312108057670398,1,11,15,17,26,90,151
2,16,-1.0636862623808583,0,13,15,17,19,90,151
62,5,0.03206839082737489,1,7,14,17,19,51,128
207,1889,0.042657508422153656,3,13,15,17,25,30,107
199,552,-0.6637851966978952,5,8,15,17,19,90,151
67,21,-0.5029806959449882,4,10,14,16,19,58,100
215,21,-0.8573596305470023,0,12,15,17,26,99,100
72,2199,-1.5,1,10,14,17,26,99,100
273,28,-1.1080836277970898,2,11,15,17,21,53,193
112,162,-1.5,0,8,15,17,26,90,151
73,375,-1.5,0,10,14,16,19,36,123
85,9,-0.2734449551331877,2,13,15,17,25,96,173
121,3795,-0.8248432230681594,3,11,15,16,25,97,100
2,167,-1.5,2,12,15,17,19,90,151
42,21,-1.1624216115340797,2,8,15,17,25,90,151
404,21,-1.1624216115340797,2,8,15,16,19,90,151
105,16,-0.42104589292786065,4,11,15,17,19,93,250
70,495,-0.270302829815221,1,11,15,16,25,97,277
329,16,-1.1624216115340797,1,7,14,17,25,45,148
128,5,-0.2881089300304731,6,8,15,17,26,99,100
10,5,-0.3667079091908707,0,13,15,17,19,90,100
238,25,-1.2324754566138185,0,10,14,17,25,96,173
454,33,-1.2324754566138185,1,7,14,17,26,99,100
192,11,-1.3312108057670398,0,8,15,17,19,74,229
343,2990,-0.6273725247617167,0,8,15,17,25,96,100
172,21,-0.5197812420810819,3,8,15,16,25,58,184
12,1243,-0.8573596305470023,3,13,15,16,25,97,100
77,245,-1.3312108057670398,5,7,15,17,22,39,132
46,37,-1.0261488247799624,4,7,15,17,19,73,227
496,961,-1.5,2,11,15,16,19,92,100
38,136,-1.1080836277970898,4,8,15,18,19,97,259
115,180,-1.5,0,11,15,17,25,37,127
14,21,-0.003299166485347671,1,9,14,17,19,49,100
37,17,-1.2324754566138185,4,9,14,17,19,36,119
12,622,-0.7066165674343627,0,8,15,17,25,97,100
186,774,-1.2324754566138185,0,11,15,17,25,97,100
231,16,-1.5,5,11,15,17,26,87,245
127,25,-0.8754057616673229,1,9,14,17,26,99,100
206,65,-0.5425558971820078,6,7,14,17,25,84,240
379,102,-0.2897941362957963,1,8,15,17,19,96,100
338,5,-0.9936324173011195,2,12,15,17,19,48,100
32,27,-0.5378273732014026,1,10,14,16,19,90,153
96,16,-0.6717698901779482,5,12,15,16,25,36,124
73,25,-1.3312108057670398,3,10,14,17,19,36,123
261,1092,-1.0261488247799624,1,12,15,17,19,86,100
75,71,-0.6273725247617167,3,10,14,17,25,97,263
125,714,-0.7705052393311695,4,12,15,18,19,48,100
297,9,-1.3312108057670398,2,10,14,17,24,97,269
84,928,-1.5,2,9,14,17,24,96,173
131,495,-1.1080836277970898,1,9,14,17,25,97,100
185,953,-1.5,0,9,14,17,26,78,233
362,1024,-1.5,3,9,14,17,26,99,100
356,132,-1.5,1,10,14,17,25,97,100
86,21,-0.5841051443591216,1,8,15,17,22,97,259
349,21,-1.2324754566138185,5,8,15,17,19,97,100
275,534,-1.0636862623808583,4,7,15,17,19,96,173
222,31,-1.5,0,8,15,17,25,44,145
282,26,0.05650425974732887,2,9,14,17,19,97,265
419,1288,-1.0261488247799624,3,10,14,17,26,99,100
43,306,-0.2847731061737433,6,10,14,17,25,97,100
6,303,-0.7705052393311695,4,9,14,16,25,90,151
53,11,-1.1624216115340797,2,9,14,17,19,90,151
63,21,-0.8573596305470023,5,12,15,16,25,90,151
159,264,-1.5,2,7,15,17,19,90,151
222,74,-1.5,0,8,15,17,25,44,145
45,21,-1.2324754566138185,3,12,15,17,19,90,156
159,434,-1.5,4,13,15,17,19,90,151
209,242,-1.5,2,12,15,17,19,97,100
500,200,-1.1080836277970898,1,12,15,17,21,30,108
455,136,-1.5,1,12,15,16,19,96,165
15,16,-0.6142065436128752,1,10,14,17,21,78,233
182,205,-0.9936324173011195,2,10,14,17,19,97,282
279,38,-1.5,0,13,15,17,22,96,100
81,645,-0.8405590844109084,1,7,14,17,19,72,206
265,17,-0.8248432230681594,3,10,14,17,19,97,100
191,17,-1.3312108057670398,6,11,15,17,26,99,100
386,16,-1.2324754566138185,6,7,14,17,21,59,100
197,169,-0.036188314483127204,1,7,14,17,25,96,173
132,99,-0.5378273732014026,0,8,15,17,22,97,100
89,9,-0.4797715869670438,0,9,14,17,19,97,262
74,53,0.16679014473599163,1,11,15,16,19,80,238
569,557,-1.3312108057670398,1,13,15,17,25,97,268
131,26,-1.3312108057670398,6,13,15,16,25,97,100
27,701,-1.0261488247799624,1,7,14,16,19,32,100
166,5,-0.14127254964087665,1,12,15,17,19,97,100
386,21,-1.0261488247799624,6,8,15,17,19,59,100
263,1318,-0.7705052393311695,0,8,15,17,25,97,100
20,198,-0.7472961303532253,1,9,14,17,19,65,100
308,260,-0.9392944335641297,2,12,15,17,19,96,100
95,3,0.0054077392935494295,1,11,15,17,25,36,100
279,244,-1.5,3,13,15,17,19,96,100
380,408,-1.5,1,12,15,17,25,36,125
38,350,-1.0636862623808583,0,8,15,18,19,97,259
89,88,-1.0636862623808583,1,8,15,17,19,97,262
113,644,-1.1624216115340797,3,11,15,16,19,97,100
40,5,0.31936158848433593,3,9,14,16,19,90,154
183,738,-0.9392944335641297,2,11,15,17,22,32,109
142,21,-0.5425558971820078,5,7,15,17,19,97,263
367,585,-1.0636862623808583,3,7,15,16,19,97,100
64,260,-0.9936324173011195,0,7,15,16,22,43,100
568,1689,-1.3312108057670398,3,10,14,17,19,30,108
132,249,-1.2324754566138185,0,9,14,16,26,97,100
230,33,-0.2914910862535083,2,7,15,17,26,99,100
77,25,-0.8248432230681594,0,11,15,17,24,39,132
341,39,-1.0636862623808583,1,9,14,17,19,54,179
206,20,0.19561567870275764,1,7,14,17,25,84,240
263,78,-1.0261488247799624,0,11,15,16,19,97,100
343,102,-1.5,1,9,14,17,26,96,100
536,207,-1.5,1,9,14,17,19,30,100
184,17,-1.5,6,10,14,17,22,90,153
249,36,-0.8948970681478982,0,13,15,17,22,97,100
65,902,-1.3312108057670398,5,9,14,17,21,97,277
74,136,-0.34244691376746283,2,10,14,16,19,80,238
146,113,-0.2522566986949004,0,13,15,17,26,99,100
165,135,-1.5,2,12,15,17,21,78,233
51,17,-0.9936324173011195,6,10,14,17,19,90,151
70,16,-0.060654027306970226,3,9,14,17,19,97,277
6,303,-1.0261488247799624,0,9,14,16,19,90,151
465,71,-1.5,1,10,14,17,26,99,100
55,331,-1.2324754566138185,3,8,15,17,24,97,100
292,21,-0.9392944335641297,4,7,15,17,25,96,165
285,638,-0.3165806009729404,1,11,15,16,21,36,121
446,451,-1.5,0,8,15,17,19,78,233
132,25,-0.6974263698414555,6,10,14,16,19,97,100
276,1368,-0.688570436314042,6,7,14,17,26,99,100
32,27,-0.7705052393311695,0,12,15,18,25,90,153
303,303,-1.5,4,7,15,17,19,90,153
242,103,-0.7586242813937808,6,11,15,17,26,99,100
97,10,-1.5,0,10,14,17,19,78,233
202,168,-1.5,2,10,14,17,19,73,225
118,635,-0.964950913227637,6,9,14,17,22,97,100
40,21,-0.3690381789684425,1,7,14,16,25,90,154
82,21,-1.5,4,10,14,17,25,88,100
56,25,-1.3312108057670398,0,11,15,17,19,69,214
156,126,-1.0636862623808583,4,7,15,17,19,47,161
49,2876,-0.9936324173011195,1,10,14,16,25,30,100
368,33,-0.6717698901779482,1,7,14,17,25,97,100
383,16,-0.9936324173011195,2,12,15,17,19,97,261
280,34,-0.02739633665758512,4,12,15,17,25,97,100
159,39,-1.5,2,12,15,17,19,90,151
55,331,-0.6412912463352292,6,9,14,17,24,97,100
459,1241,-1.0636862623808583,4,9,14,17,19,97,100
33,235,-1.5,4,8,15,17,22,44,146
43,25,-1.3312108057670398,6,7,14,17,19,97,294
70,16,-0.8100804405681892,6,7,14,16,26,97,277
39,26,-1.5,2,7,15,18,22,97,284
136,11,-0.6717698901779482,3,7,15,17,19,69,220
251,451,-1.5,1,8,15,17,25,45,148
52,40,-1.0636862623808583,1,11,15,17,19,96,163
105,16,-1.1624216115340797,0,9,14,16,22,93,248
344,21,-0.9936324173011195,2,13,15,17,25,97,100
51,472,-0.3466820002266935,0,8,15,17,19,90,151
74,620,-0.3598479813755351,4,7,15,17,26,99,100
101,21,-1.3312108057670398,0,10,14,16,19,42,133
84,1232,-1.1080836277970898,4,13,15,17,22,96,173
514,9,-1.5,6,12,15,17,21,97,100
298,757,-0.8754057616673229,0,12,15,17,19,97,100
74,53,-0.6637851966978952,2,9,14,16,19,80,238
70,16,0.12869017515056047,6,7,14,16,19,97,277
176,65,-1.2324754566138185,0,8,15,17,19,96,100
281,29,-0.2465267558932016,0,11,15,17,26,99,100
164,269,-0.6078812182811414,2,13,15,16,19,97,100
324,103,-1.1080836277970898,6,7,14,17,26,79,237
3,16,-0.9392944335641297,2,10,14,17,25,97,282
48,5,-0.391079365642925,3,7,15,17,25,90,151
4,115,-1.0261488247799624,2,13,15,16,26,92,126
133,1460,-1.5,0,11,15,17,19,90,151
118,1086,-0.8405590844109084,4,9,14,17,26,97,100
357,65,-1.0636862623808583,0,10,14,17,19,78,233
4,4,-1.5,2,11,15,17,26,92,126
222,195,-1.5,0,8,15,17,25,44,145
43,25,0.02052540842442907,1,11,15,17,25,97,279
292,541,-1.1624216115340797,2,12,15,16,19,96,165
55,21,-0.7961617189946769,3,9,14,17,25,97,100
105,1160,-0.9936324173011195,3,10,14,16,19,93,248
151,559,-0.318475640369279,4,12,15,17,25,69,221
40,111,-1.5,1,9,14,16,19,90,154
12,410,-1.2324754566138185,6,11,15,17,19,97,100
128,40,-1.5,1,9,14,17,21,65,202
50,195,-1.5,3,8,15,17,19,78,233
408,1136,-1.1624216115340797,3,9,14,18,21,97,291
109,717,-1.3312108057670398,4,9,14,17,22,97,100
176,103,-1.0261488247799624,1,13,15,16,25,96,100
99,127,-1.3312108057670398,1,8,15,17,19,84,241
177,25,-0.6017160450982093,1,11,15,17,19,97,100
59,1486,-1.1080836277970898,3,13,15,16,19,59,100
86,252,-0.31098239273408357,0,10,14,17,19,97,259
39,40,-0.4989556235854289,1,11,15,16,19,97,284
282,11,-0.8405590844109084,6,7,14,17,19,97,265
291,25,-0.7364716223742637,0,8,15,17,25,97,295
372,221,-1.1624216115340797,3,13,15,17,22,36,100
12,1243,-0.9160853245861855,1,10,14,16,26,97,100
140,2082,-1.1624216115340797,0,13,15,16,25,85,100
184,253,0.10380744217243687,0,11,15,17,19,90,151
84,232,-1.5,2,9,14,17,24,96,173
124,14,-1.5,0,9,14,17,19,97,100
282,3,-1.1624216115340797,3,10,14,17,19,97,265
366,264,-1.5,2,13,15,17,25,85,100
107,319,-1.5,0,12,15,16,19,48,136
308,65,-0.487264834602239,0,7,15,17,19,96,100
52,260,-0.8948970681478982,2,12,15,17,25,96,166
10,11,-0.726107873914938,2,9,14,17,19,90,151
300,513,-0.6273725247617167,3,13,15,17,25,97,100
14,21,-0.37858886712825934,3,8,15,17,25,49,100
105,80,0.25210965894298343,1,11,15,16,19,93,248
159,101,-1.5,4,13,15,17,19,90,151
5,65,-0.4239622311796041,1,8,15,16,19,90,151
174,92,-1.5,3,10,14,17,26,99,100
132,99,-0.6273725247617167,3,12,15,17,25,97,100
25,136,-1.5,1,10,14,17,25,80,100
446,65,-0.8248432230681594,0,12,15,17,19,78,233
578,1210,-1.5,2,12,15,17,25,97,100
297,20,-0.8948970681478982,5,9,14,17,25,97,100
97,801,-0.24794665107347225,1,10,14,17,19,78,233
71,28,-1.1624216115340797,2,7,15,17,26,99,100
44,17,-1.3312108057670398,2,9,14,16,19,90,100
35,483,-0.7066165674343627,2,13,15,17,25,97,100
107,25,-0.5112361080004231,2,9,14,16,22,48,136
91,1065,-0.9392944335641297,2,11,15,16,22,97,100
180,21,-1.0261488247799624,1,13,15,17,26,99,100
16,1022,-0.9392944335641297,1,10,14,17,19,36,122
145,21,-0.8573596305470023,1,12,15,16,19,90,151
170,39,-0.31470019523145254,5,11,15,17,25,97,263
206,1998,-0.5473780613612196,1,7,14,17,25,84,240
136,11,-0.9936324173011195,0,7,15,17,21,69,214
47,5,0.016713020051535743,4,7,15,17,19,78,233
462,160,-1.0636862623808583,3,8,15,17,19,54,181
195,21,-0.573034541024727,6,12,15,17,19,90,151
247,3551,-1.1624216115340797,1,7,14,17,19,32,100
339,79,-1.5,0,10,14,17,21,78,233
426,957,-1.0636862623808583,5,8,15,17,19,58,100
371,3014,-1.1080836277970898,1,8,15,17,26,99,100
115,25,-1.1080836277970898,1,11,15,17,25,37,127
146,5,-0.46544325834409195,2,7,15,17,26,99,100
34,16,-0.33016642935246887,2,10,14,17,25,96,100
55,25,-0.5029806959449882,0,9,14,17,19,97,100
205,195,-1.1080836277970898,3,9,14,17,19,57,182
79,106,-1.2324754566138185,2,11,15,18,21,90,100
119,2377,-1.5,3,13,15,17,25,97,100
283,21,-1.5,0,7,15,16,21,97,100
75,31,-1.5,0,11,15,17,21,97,259
45,2230,-1.5,1,8,15,17,26,90,156
77,97,-0.9392944335641297,0,13,15,17,25,39,132
153,17,-1.1624216115340797,2,12,15,17,19,90,151
231,143,-1.2324754566138185,2,11,15,17,26,87,245
49,17,-1.0261488247799624,1,9,14,17,25,30,100
247,16,-0.8573596305470023,6,9,14,17,25,47,100
60,21,-1.1624216115340797,5,12,15,17,26,99,100
7,1512,-0.9160853245861855,3,8,15,17,25,53,192
166,16,-0.44541734937991473,2,12,15,17,25,97,292
138,1016,-1.5,0,7,15,17,26,99,100
10,16,-0.7586242813937808,4,8,15,17,25,90,153
152,20,-1.5,0,8,15,17,25,96,165
33,40,-0.9392944335641297,4,13,15,17,21,44,146
401,127,-1.5,3,10,14,17,25,91,244
528,1296,-1.5,3,10,14,17,25,83,239
48,5,-0.4042453467917668,6,11,15,17,19,90,151
261,614,-1.3312108057670398,2,12,15,17,19,86,100
396,16,-1.3312108057670398,1,11,15,17,19,90,100
294,291,0.18907806904629454,4,13,15,17,19,90,151
56,16,-0.7586242813937808,5,7,15,17,19,69,220
12,162,-0.6974263698414555,1,7,14,17,19,97,100
96,21,-0.726107873914938,2,8,15,18,19,36,124
343,33,-1.2324754566138185,2,7,15,16,22,96,100
83,25,-1.3312108057670398,0,11,15,17,19,97,100
203,259,-1.1624216115340797,1,7,14,17,26,96,172
236,25,-0.7961617189946769,3,8,15,17,26,99,100
406,103,-1.2324754566138185,4,7,15,17,19,36,122
42,11,-0.4834893894644128,0,7,15,17,19,90,151
358,1208,-1.5,0,10,14,17,26,99,100
305,5,-0.9936324173011195,0,13,15,17,25,90,151
107,25,-1.1080836277970898,2,7,15,17,19,48,139
457,421,-1.5,1,9,14,17,26,53,186
348,2219,-0.7705052393311695,1,8,15,17,26,99,100
12,410,-1.3312108057670398,1,10,14,17,19,97,100
7,644,-0.9160853245861855,3,8,15,17,25,53,192
217,293,-1.5,2,12,15,17,19,97,100
43,21,-0.8754057616673229,2,13,15,17,26,97,100
151,196,-0.5197812420810819,0,13,15,17,19,69,221
77,116,-1.5,0,10,14,17,25,39,132
179,44,-0.8248432230681594,1,7,14,17,25,58,184
90,44,-1.5,1,9,14,16,22,38,100
128,631,-1.5,2,8,15,17,25,65,202
268,490,-1.1080836277970898,0,9,14,17,19,90,100
230,204,-0.40155458644728537,6,11,15,17,26,99,100
251,1276,-1.5,1,8,15,17,25,45,148
105,1160,-0.6637851966978952,3,7,15,16,19,93,248
15,317,-1.2324754566138185,3,7,15,17,21,78,233
199,16,-1.1624216115340797,4,9,14,17,25,90,100
172,35,-0.7961617189946769,6,7,14,16,19,58,184
98,428,-0.964950913227637,2,11,15,17,21,78,233
78,65,-0.8948970681478982,3,10,14,17,26,99,100
300,405,-0.4329268508652493,3,8,15,17,25,97,100
348,703,-0.8573596305470023,6,8,15,17,26,99,100
80,299,-0.726107873914938,1,9,14,17,19,96,173
2,78,-1.3312108057670398,3,13,15,16,19,90,151
1,21,-1.5,6,8,15,17,19,90,151
357,95,-1.5,1,9,14,17,19,78,233
98,501,-0.964950913227637,4,7,15,17,21,78,233
97,510,-0.6273725247617167,1,7,14,17,21,78,233
345,224,-1.5,0,8,15,17,25,90,151
156,5,-1.1624216115340797,4,9,14,16,19,90,100
185,1050,-1.5,0,11,15,17,21,78,233
67,212,-0.5573186796819779,1,12,15,18,19,58,184
14,34,-0.9392944335641297,3,9,14,17,26,49,175
197,259,-1.1624216115340797,0,11,15,17,22,96,173
292,21,-1.2324754566138185,5,13,15,16,19,96,165
105,16,-0.8405590844109084,0,10,14,16,19,93,248
163,1428,-0.8248432230681594,5,10,14,17,19,78,233
330,16,-1.2324754566138185,3,7,15,16,19,97,271
343,372,-0.5197812420810819,2,10,14,17,21,96,100
32,21,-0.8948970681478982,0,13,15,18,25,90,153
10,5,-0.9936324173011195,6,7,14,17,19,90,153
547,3,-1.5,0,11,15,17,19,49,100
264,26,-1.5,3,7,15,17,19,97,100
212,1653,-1.5,3,8,15,17,19,97,100
115,92,-1.5,1,10,14,17,19,37,127
22,20,-0.726107873914938,1,8,15,18,19,96,173
280,267,0.17620115334641184,2,7,15,17,19,97,100
297,1558,-1.5,4,7,15,17,25,97,269
322,65,0.2569927085665611,2,12,15,17,25,78,232
128,5,-1.5,5,12,15,17,25,65,202
38,317,-1.0636862623808583,1,7,14,18,22,97,259
96,908,-0.12613168581080658,0,7,15,16,19,36,124
29,1555,0.2569927085665611,0,13,15,17,25,76,100
128,34,-1.5,0,11,15,17,19,65,202
264,44,-0.9160853245861855,3,9,14,17,21,97,100
450,953,-1.5,1,12,15,17,22,90,100
381,21,-0.9936324173011195,6,7,14,17,19,73,225
49,1701,-0.964950913227637,6,8,15,16,25,30,100
15,451,-1.5,1,10,14,17,21,78,233
238,21,-0.8948970681478982,1,7,14,17,22,96,173
89,16,-1.1624216115340797,2,10,14,17,25,97,262
511,998,-1.5,4,8,15,17,26,99,100
76,55,-0.8948970681478982,0,11,15,17,19,97,100
106,17,-0.6078812182811414,1,7,14,17,19,97,100
190,325,-0.5425558971820078,0,11,15,17,19,97,100
529,299,-1.5,2,13,15,17,25,48,140
185,2451,-0.318475640369279,6,11,15,17,19,78,233
182,3,-0.4689470789880823,3,10,14,17,22,97,282
31,102,-1.3312108057670398,4,7,15,18,19,90,151
79,235,-1.1624216115340797,5,13,15,16,21,90,100
2,5,-0.4042453467917668,2,7,15,16,19,90,151
166,26,0.08927546617531168,4,7,15,17,19,97,292
413,16,-0.9936324173011195,3,10,14,17,25,53,188
186,42,-1.5,2,7,15,17,19,97,100
115,1247,-1.5,0,13,15,17,25,37,127
261,136,-0.8754057616673229,0,10,14,17,26,86,100
161,14,-1.2324754566138185,0,13,15,17,19,90,151
13,20,-1.3312108057670398,2,11,15,17,26,96,100
90,16,-1.5,6,12,15,16,20,38,100
32,5,-0.8948970681478982,1,13,15,16,19,90,153
300,53,-1.0636862623808583,4,13,15,16,19,97,100
166,249,-1.5,0,13,15,17,19,97,292
483,955,-1.1624216115340797,6,12,15,17,19,90,157
131,17,-1.1624216115340797,5,8,15,16,25,97,100
210,16,-0.6800253022333832,1,13,15,18,19,92,126
268,21,-1.5,2,13,15,17,26,96,173
184,33,-0.8405590844109084,6,13,15,17,25,90,151
280,21,-0.03919095836521791,6,12,15,17,19,97,100
320,103,-1.5,2,8,15,18,19,90,151
39,26,-0.7705052393311695,0,11,15,16,19,97,284
60,232,-1.0261488247799624,3,12,15,17,26,99,100
33,262,-1.5,3,7,15,17,21,44,146
156,575,-0.5197812420810819,6,9,14,17,19,47,161
1,17,-1.3312108057670398,1,7,14,17,26,90,151
56,285,-0.9936324173011195,0,8,15,17,19,69,214
264,336,-0.7961617189946769,6,9,14,17,22,97,100
282,269,-1.1080836277970898,1,7,14,17,22,97,265
115,195,-0.7586242813937808,0,12,15,17,19,37,127
26,53,-0.4181640683652792,4,11,15,17,19,58,100
202,642,-1.2324754566138185,3,11,15,16,19,73,225
148,26,-1.1080836277970898,0,11,15,17,26,36,121
54,42,-1.3312108057670398,2,8,15,17,19,41,100
503,40,-0.5029806959449882,2,9,14,17,24,53,187
284,65,-0.3509920478481219,1,7,14,17,19,97,289
338,26,0.049469458435447144,0,11,15,17,19,48,100
338,5,-0.19105878714257507,0,11,15,17,22,48,100
77,167,-1.0636862623808583,0,13,15,17,21,39,132
51,21,-1.0261488247799624,5,12,15,17,19,90,151
55,16,-1.1080836277970898,3,8,15,17,19,97,100
383,41,-1.5,2,8,15,17,26,97,261
476,33,-0.7961617189946769,0,9,14,17,19,97,100
113,89,-0.5785069361202652,2,8,15,17,19,97,100
268,355,-1.3312108057670398,2,11,15,17,19,90,100
95,271,-0.6485607812000039,4,13,15,16,25,36,100
230,204,-0.4422341493661479,2,13,15,17,26,99,100
13,21,-1.3312108057670398,6,13,15,17,22,96,100
136,335,-0.5241689523832752,1,12,15,17,19,69,220
33,77,-1.5,4,8,15,17,19,44,146
224,757,-1.1624216115340797,1,13,15,17,19,97,261
261,69,-1.1080836277970898,2,10,14,17,25,86,100
4,102,-1.0636862623808583,0,7,15,18,19,92,126
10,35,-0.45858333052875677,1,11,15,17,19,47,161
169,273,-1.5,1,8,15,17,19,60,199
154,39,-1.5,1,9,14,17,19,90,151
241,39,-0.7961617189946769,6,10,14,16,19,96,100
152,74,-0.29665406411113193,1,13,15,17,21,96,165
55,17,-0.9936324173011195,1,13,15,17,19,97,100
115,1031,0.04179245837043344,1,10,14,17,25,37,127
