business_id,stars,review_count,att1
37431,4,6,731
45860,4,7,767
26348,3,5,648
23657,1,6,731
44165,3,7,77
31951,1,7,66
43655,1,7,496
23464,3,6,513
51968,1,7,794
43246,3,7,29
16757,3,7,285
15297,1,5,514
219,1,6,119
13452,3,7,110
4238,3,6,850
3623,0,5,281
45200,1,6,464
49622,3,5,373
49445,1,6,662
9296,1,7,337
31917,3,5,315
34307,3,7,337
17215,4,7,717
4666,3,7,568
40708,1,5,87
75,1,5,797
20589,3,6,851
31107,3,7,713
36133,3,5,211
27405,1,6,731
3741,1,6,578
49434,3,6,120
45251,1,7,85
9068,3,5,66
44022,4,7,578
29499,3,6,483
39991,3,7,177
33824,3,5,348
2750,3,7,64
34247,1,5,66
32390,4,7,619
34459,3,7,303
42184,1,7,119
42404,0,7,836
16775,1,5,207
12641,3,6,40
8660,3,7,138
19798,4,5,183
13311,1,6,662
7003,1,7,11
22510,3,7,229
7856,1,5,71
20722,0,7,111
32439,0,5,71
49039,1,6,834
22993,3,7,254
39067,3,6,119
27803,1,6,731
27861,1,5,285
2405,1,5,194
25612,4,7,384
2759,1,5,731
46146,3,6,30
31586,1,5,841
36258,1,7,937
37679,1,7,578
49377,1,6,77
6176,1,5,767
9175,2,7,337
5640,3,7,52
13237,0,7,257
22480,1,6,385
48446,0,5,52
16561,1,7,337
44688,0,5,11
52009,1,5,337
42946,1,7,140
21823,3,7,590
17685,4,7,514
19706,1,5,349
21997,1,7,384
8764,1,6,750
51745,2,7,195
41245,1,6,731
50134,3,7,30
18573,3,5,263
34383,1,7,514
24039,1,5,195
26141,1,5,256
35331,1,7,397
30698,3,5,497
43546,1,7,382
8300,1,5,77
38131,3,7,30
36542,0,5,655
634,3,6,29
12470,1,7,254
33643,1,7,337
20907,3,7,337
16814,1,5,119
19825,1,6,860
10213,3,6,74
45616,1,7,744
12166,1,7,303
28261,1,5,731
11857,1,6,731
26443,3,6,894
2069,1,6,731
31865,1,6,731
26749,3,7,152
45028,3,7,462
20862,1,5,52
39290,1,7,337
49360,3,5,243
5684,0,5,11
16213,3,6,731
46834,3,5,170
33126,1,5,731
31984,3,7,285
51964,1,5,767
23581,0,5,781
2980,1,7,731
11431,3,5,514
47677,3,7,731
22190,4,7,195
31181,1,7,731
38190,4,6,731
23864,1,6,731
49542,1,7,441
25138,2,5,195
29142,3,5,731
11906,3,7,731
28181,4,7,64
21154,1,6,541
466,3,7,731
24977,1,7,397
16019,3,7,646
51642,3,6,462
45848,4,5,303
27099,3,7,767
22610,1,6,114
15859,3,7,337
38506,4,5,731
17941,1,5,62
50624,3,6,700
1506,3,5,337
471,1,7,52
2771,4,7,767
33997,1,7,462
13955,1,5,52
26298,1,7,893
32747,1,6,731
11697,1,5,647
46927,1,5,246
668,3,6,750
9580,3,7,337
35825,4,7,698
37221,4,6,190
5121,4,6,64
17437,3,7,348
221,4,6,731
24905,1,6,337
21399,0,5,270
37956,3,7,384
31344,1,5,486
19559,1,7,731
11619,0,5,798
51284,1,6,52
20081,3,6,731
1863,1,6,731
8295,3,7,351
4504,1,7,30
41323,4,5,85
16251,1,6,356
18894,3,7,731
43677,1,7,462
27618,3,7,63
22050,1,5,643
22928,0,5,397
24446,1,7,587
25875,1,7,744
40704,3,7,85
2049,1,5,30
33196,1,7,11
6604,1,7,337
4894,1,7,11
12654,4,5,351
16097,4,7,183
10388,3,6,30
2792,1,6,515
8614,3,7,731
15850,3,7,123
12533,3,7,538
39070,3,6,541
34292,4,7,731
11746,1,5,420
21434,1,6,77
42298,3,6,578
26203,1,5,590
26439,4,7,731
45893,3,5,109
19528,1,7,620
44765,3,7,413
27387,1,7,59
40766,2,5,850
16991,0,7,462
36509,1,5,767
20369,1,5,731
47654,3,7,731
39110,1,5,662
5981,3,6,229
15906,3,5,327
41789,3,7,767
11480,1,5,731
33739,1,6,578
28483,3,7,194
41438,1,5,539
19832,1,6,731
19623,3,6,373
31553,0,5,385
47384,1,7,797
6109,4,5,731
29093,1,7,337
11738,1,7,578
1608,1,7,240
20614,1,6,77
35678,4,7,662
50377,3,7,731
41132,4,6,578
5511,1,7,541
40029,1,7,932
44547,1,5,767
51309,1,7,315
42800,1,6,29
850,1,6,462
49706,0,5,731
48148,1,7,183
40405,1,7,578
31904,3,5,397
44545,1,7,514
20513,4,7,320
39216,1,5,337
48344,0,5,85
41003,1,6,731
21931,3,7,731
10339,1,7,343
15029,1,7,851
11845,3,7,802
36215,1,6,767
50621,1,7,382
8378,1,5,620
49473,3,5,337
40550,1,7,337
20387,1,6,30
31006,0,7,897
44331,3,7,138
16607,1,6,836
31458,1,7,397
34179,1,5,513
17419,3,7,77
25339,1,7,731
27860,1,6,615
33916,1,5,803
50347,1,6,731
16954,1,6,77
25850,3,6,436
14327,3,7,731
31402,1,6,731
34846,1,7,903
17565,3,6,462
6332,0,5,264
44622,1,6,291
46786,4,7,750
16577,4,5,731
10606,4,5,85
44861,1,6,446
13600,1,7,855
11890,4,5,731
14061,4,7,731
17558,1,7,568
34019,1,6,119
8808,3,5,731
8882,1,6,366
15909,1,7,291
7800,1,7,96
50812,3,6,791
11173,1,5,343
12960,3,5,245
17220,3,5,337
49897,0,7,899
35974,1,7,568
43778,1,7,462
9084,1,5,343
30104,3,6,781
40398,4,7,30
43283,3,7,337
14856,1,6,337
7859,3,6,30
21894,2,7,64
49723,4,7,355
46950,1,6,119
14790,3,5,30
16755,3,6,731
35726,1,6,30
51052,1,7,488
14467,3,7,320
46084,3,7,897
29501,3,7,731
43713,1,7,196
29898,1,5,35
36453,1,6,731
13521,3,7,700
7173,3,7,183
27198,3,7,541
10598,1,7,195
15625,1,6,932
8794,3,7,30
41528,1,7,11
61,3,7,85
45963,3,6,170
10536,0,6,731
13965,3,7,731
46027,1,5,514
50411,3,7,77
13028,4,7,64
45698,1,7,925
32330,3,5,767
39208,3,5,578
19505,1,7,105
8434,1,6,140
28292,3,5,354
9147,1,5,731
43360,3,5,803
16374,1,5,66
41542,1,5,632
24525,4,5,590
12727,1,7,731
16723,4,6,245
22327,3,5,533
7709,1,6,731
48737,3,7,541
33726,1,5,718
15601,1,7,896
22951,1,7,108
17542,1,7,315
4216,4,5,85
36979,1,6,797
28163,4,5,685
36371,3,7,358
22715,3,7,77
5421,3,5,767
27689,1,7,894
870,1,7,63
12872,3,6,897
13222,3,5,105
43333,1,7,781
24491,1,6,541
17637,3,7,384
4665,3,6,750
14835,1,5,620
35937,1,6,731
19561,1,5,766
18774,1,5,758
26588,1,7,337
23179,3,6,77
11038,1,6,903
20273,0,7,514
45935,0,7,85
9078,1,7,731
32378,3,6,52
31598,1,7,538
43874,1,7,754
40531,3,5,195
25031,4,7,269
9685,3,7,713
17603,4,7,391
36655,1,7,190
33012,4,7,195
679,1,6,462
37839,3,6,11
33946,3,5,36
16778,4,7,337
13685,3,7,437
30325,1,5,886
36619,0,5,471
37915,3,5,20
37063,1,6,77
30240,3,7,731
13784,4,7,384
48358,4,7,715
38549,3,6,11
1491,1,7,731
44085,1,7,183
50894,4,7,152
11413,1,7,464
52000,3,7,183
3794,1,7,49
49292,3,7,767
15762,1,7,249
23825,1,7,29
34085,1,5,258
23233,4,7,662
17590,3,6,538
10190,3,7,809
2798,3,7,651
50798,1,6,731
11821,1,5,513
1927,3,7,315
44202,1,6,578
31363,0,5,337
13166,1,7,595
4890,1,6,809
883,1,7,71
8322,1,6,462
21553,1,7,177
32976,1,6,541
48195,3,6,240
39333,1,7,731
4544,3,6,303
8573,1,5,11
25438,1,6,662
37740,1,5,731
35487,4,7,251
29815,3,7,216
12539,1,5,767
22530,4,7,437
21755,1,6,731
9561,1,5,514
50665,3,7,397
32031,3,6,303
27824,1,6,541
39533,2,5,731
40763,4,6,59
29323,1,7,731
48253,4,7,202
43896,3,7,270
35444,1,6,195
29505,0,7,753
25506,3,6,29
23156,3,6,77
8658,2,5,269
12882,1,6,74
13389,1,6,742
36446,1,7,353
1475,1,6,685
620,0,7,123
44720,1,7,697
17574,1,7,373
4344,1,7,797
1219,0,5,385
6516,1,6,731
30734,3,7,303
28671,4,7,731
38525,1,7,71
15548,1,6,731
47727,0,7,767
19778,3,7,519
50001,3,7,77
48055,0,7,385
1876,1,7,731
39624,3,7,744
32211,4,7,373
31258,1,5,767
8335,3,7,731
15056,1,5,64
9316,0,5,327
37990,1,7,697
35687,3,7,77
4982,1,7,195
46401,4,6,731
28645,3,5,337
28564,4,5,629
47048,1,5,742
11918,1,7,314
30815,3,6,578
8528,1,5,503
51732,3,7,541
10543,4,7,731
15743,1,5,203
6168,1,7,372
18444,3,7,731
40945,1,7,314
34640,3,7,731
46257,1,7,731
8994,1,7,767
4435,1,6,337
14931,1,6,731
17638,4,7,70
5241,4,7,303
11915,3,7,85
12630,1,7,767
30514,1,6,744
9764,1,6,85
50187,3,5,314
42028,3,7,731
33460,1,7,315
30020,3,7,731
41143,0,5,651
998,3,5,863
14599,3,7,85
9525,1,6,744
18035,1,7,631
20976,1,6,731
13403,4,5,840
39153,1,6,195
17088,3,6,731
41297,1,7,897
11795,4,7,850
12187,3,6,731
42033,1,7,85
43659,1,7,791
43466,1,6,194
890,3,6,731
27651,3,7,731
22487,1,6,52
35450,1,7,473
35106,3,7,662
162,4,7,71
2905,3,6,731
40227,3,7,831
40199,4,7,533
31993,1,6,497
25089,1,6,819
42372,3,6,29
34657,1,5,18
24782,0,5,403
27902,3,6,731
32958,3,7,254
23925,1,6,53
5205,1,5,397
24253,3,7,128
12133,3,7,731
36730,3,5,373
3699,1,7,230
15876,3,6,29
19767,1,5,397
32325,1,7,49
39721,1,7,742
27270,1,7,337
610,2,7,128
47878,4,7,437
22992,1,7,731
14733,3,6,744
18187,1,7,744
47992,1,6,128
35086,1,7,744
18280,1,6,568
4899,3,5,120
5587,3,7,568
2151,1,5,497
8443,3,7,273
7538,3,7,354
25233,3,5,314
44572,4,6,208
34634,1,6,731
20929,1,6,731
39797,1,7,568
38998,4,5,731
29452,1,5,85
13184,0,6,731
23819,0,6,483
31673,1,6,77
22464,1,7,541
22033,4,7,177
25176,1,5,536
27896,3,7,731
9269,1,7,646
44433,3,5,621
50386,0,5,78
6412,2,7,415
2489,3,7,731
11693,4,5,937
33835,1,7,8
21690,1,6,240
14215,0,5,767
16476,1,7,66
30865,3,6,300
11186,1,5,145
49358,3,7,578
15866,1,7,940
3256,0,7,648
9866,2,5,66
16,3,6,254
14418,3,6,436
34037,0,7,303
45605,4,7,759
34510,1,7,538
11819,3,7,246
29005,1,7,731
44918,3,5,337
25551,3,6,77
32295,3,6,30
13528,4,7,651
1501,1,5,656
9674,1,6,731
12393,3,7,937
5594,4,7,119
37141,1,6,731
33323,4,5,651
17091,1,5,385
46233,1,7,185
6001,1,6,119
49256,1,7,196
32919,3,5,420
10514,1,5,337
45751,0,5,123
47529,1,6,87
35077,1,7,767
50062,3,5,66
22263,1,7,360
8298,1,7,731
51497,2,7,315
28144,3,7,444
41193,4,7,403
21780,2,7,549
48150,3,7,850
8878,4,7,731
1126,0,7,925
26776,3,5,497
33366,4,7,127
13298,3,7,731
15281,3,6,578
9504,1,5,731
49010,3,6,731
28398,1,7,87
9709,3,5,819
30286,1,7,42
31373,1,7,731
21641,3,6,851
48588,1,7,791
17501,3,6,731
23571,1,5,578
44690,0,5,52
15708,1,6,372
859,3,7,29
23484,3,6,337
30975,1,6,384
5887,1,7,744
17681,4,7,569
14460,3,7,744
35759,1,7,578
47351,1,7,513
43203,1,7,934
3748,1,5,468
3061,3,5,263
21700,1,7,337
40917,1,5,85
23528,1,5,170
24807,1,5,119
4507,0,5,397
16283,1,7,373
37016,0,5,731
47056,4,5,273
42512,1,5,337
52056,1,7,629
10292,3,6,29
25453,0,7,195
17323,3,5,303
29244,1,7,590
43829,0,5,11
46455,0,5,124
22624,2,7,850
36259,1,6,462
18726,1,7,177
28956,1,7,872
27969,1,6,433
20164,3,7,731
2451,1,7,77
19544,1,6,337
34614,1,5,226
26039,1,7,562
526,1,7,183
21310,0,5,797
19924,3,5,303
25254,3,6,337
13937,1,6,851
29576,1,6,163
49968,1,5,631
1170,1,7,731
7599,4,6,867
15206,3,5,588
32413,1,5,472
22425,1,6,357
20142,1,6,30
1744,1,5,52
38125,4,7,662
19993,4,7,471
40023,1,7,531
8969,1,7,781
49981,1,7,444
43069,2,5,211
45631,3,5,52
31479,3,7,222
42583,1,6,731
2989,0,7,519
45323,1,5,337
27463,1,7,860
35529,4,7,246
26404,1,5,869
15682,1,7,120
32678,3,7,420
8243,2,5,273
7841,1,7,229
20743,3,7,119
34283,1,6,315
7914,4,7,154
39252,4,7,314
22956,0,7,60
3769,1,5,303
11198,1,7,597
17743,3,7,183
2078,4,5,180
13112,3,6,128
47842,0,7,420
45849,3,5,532
51844,3,5,514
33210,1,7,662
46529,1,6,731
21818,4,7,885
19882,3,7,337
48153,1,7,781
22918,3,6,77
37472,1,6,578
51830,1,7,538
11091,3,5,731
352,3,7,243
30965,1,7,819
25315,1,7,630
14252,1,6,366
16701,1,6,347
43785,1,7,914
37097,0,7,767
51115,1,6,851
47425,0,7,147
52162,4,7,85
14888,1,7,542
50976,1,6,897
51109,3,6,77
51125,3,5,731
48308,1,5,351
7983,3,7,662
42128,1,7,541
387,3,5,731
20427,1,7,94
31451,3,5,656
25398,1,7,337
18346,1,7,303
35397,1,6,760
39029,3,7,315
45067,1,5,578
12569,4,7,29
3373,3,6,731
33113,3,5,337
33124,3,7,541
2138,3,5,568
26476,1,7,731
42377,1,6,125
15106,1,5,596
36977,0,5,468
45494,3,7,77
199,1,7,620
51556,1,6,731
51568,1,6,337
24839,1,6,615
36461,4,5,315
19482,1,5,595
3660,1,7,77
1377,1,7,462
47539,1,6,414
32341,4,5,731
13542,4,5,354
34116,2,7,462
38805,1,7,731
45039,1,7,621
6082,1,5,384
26591,1,7,71
5029,1,6,437
11749,1,6,128
25374,4,7,731
14618,1,5,221
20914,2,5,269
33781,1,6,462
23895,1,7,75
5991,1,7,58
31377,4,7,731
38768,1,7,337
51334,3,6,29
46632,1,7,651
36793,3,5,337
49440,4,5,767
27522,1,6,731
40640,1,7,731
2339,3,7,651
20646,1,6,463
8519,1,5,444
5337,3,5,351
19781,1,7,337
41594,3,7,385
25391,1,6,541
33778,4,5,662
50362,1,5,731
18882,1,7,857
16217,1,6,119
19057,3,7,267
44193,1,6,30
26144,1,7,631
27883,4,7,37
26454,1,5,195
6647,1,6,578
50182,3,5,662
20806,1,6,731
42155,4,5,767
21191,1,6,337
31346,1,7,646
5155,1,5,922
20046,4,7,246
24260,1,7,88
48952,1,5,337
28972,3,5,464
19987,1,5,64
39412,1,7,70
32620,3,6,578
9907,1,6,347
33414,1,7,303
32772,1,5,397
41854,3,7,731
29517,4,7,337
10773,3,7,731
8302,1,5,373
47956,3,7,462
45820,4,7,541
42469,3,5,314
27039,1,7,819
18804,3,7,894
48443,1,5,488
4040,1,6,51
36608,1,7,731
11016,3,6,77
15184,1,6,397
49765,4,7,526
33677,1,5,907
48576,3,7,128
4933,3,7,195
21212,1,5,462
45816,3,7,337
40523,4,6,768
33874,1,7,413
12360,1,5,216
11537,3,7,77
35786,1,7,731
42862,1,6,797
30154,3,5,578
15543,1,5,937
27879,1,6,731
21582,1,7,651
22875,1,7,744
14062,1,6,128
24615,4,7,441
24113,1,6,128
16639,3,6,918
50083,1,7,590
43210,1,7,230
48470,0,5,918
15811,3,5,731
44656,3,7,731
52209,3,7,731
51748,1,6,337
21960,1,7,731
12150,1,7,314
47619,0,5,620
36382,1,7,578
16647,1,5,337
27722,1,7,77
36755,1,7,662
3917,3,6,30
11852,1,6,372
43137,1,5,85
20168,0,5,249
26361,1,5,284
46913,1,7,731
47012,1,6,77
46203,4,7,744
13370,1,5,800
35207,3,7,692
39980,1,5,937
21290,1,6,29
49139,3,6,731
40750,0,5,937
9686,3,6,731
4185,4,7,303
17727,3,7,211
2155,1,5,397
13695,3,7,495
15704,3,7,385
47949,0,7,514
6536,4,5,882
255,4,5,744
19511,0,7,483
3255,3,6,77
19731,4,5,594
19263,1,5,731
45867,4,5,514
8428,4,7,315
33445,3,6,541
45621,1,7,578
31308,4,7,462
4069,3,6,85
31082,1,7,351
35573,4,7,876
45199,1,5,384
18328,3,7,74
6063,1,6,30
31136,4,7,662
32191,1,6,731
39278,3,6,337
38210,3,7,767
22621,0,5,187
16582,1,5,373
22202,1,5,420
10994,4,7,195
25074,1,6,731
51759,1,7,478
34102,1,6,183
47213,3,5,420
25011,3,7,803
51023,3,7,152
2824,3,6,373
50948,1,7,662
13411,4,5,656
50024,0,6,731
41317,1,6,731
38351,3,6,53
11014,1,7,829
4192,1,7,731
2228,1,6,731
34254,1,5,326
31719,0,7,514
37031,1,6,337
34034,3,5,77
20965,3,6,731
5183,3,6,77
21779,1,5,337
8894,3,5,662
24505,3,7,74
6871,3,7,254
17831,3,5,451
11886,3,7,578
6112,1,7,111
31182,3,7,245
49748,1,6,731
14917,3,5,303
22882,4,7,731
10374,1,7,195
43965,3,7,899
42883,1,7,513
49812,1,6,119
26799,3,7,243
48162,3,7,11
13415,1,5,51
49110,3,7,456
19833,1,6,731
1034,1,7,50
25137,1,7,682
29192,1,7,74
37566,1,7,170
34558,4,7,662
49681,1,7,731
43248,3,7,258
14352,3,7,347
39222,0,5,85
12808,3,6,437
10879,4,5,337
23379,3,6,170
27395,0,5,867
33133,3,7,568
29428,3,7,897
23947,3,5,11
37058,3,7,202
10574,1,7,810
18868,3,5,337
30879,1,7,128
33054,3,7,662
22572,4,6,373
20525,1,7,337
10611,1,7,195
16530,1,6,337
36163,4,7,177
45377,3,6,315
30664,1,7,731
8337,1,6,87
2945,1,7,578
22372,1,7,731
38107,3,5,337
37651,1,6,119
47307,1,5,56
45252,3,7,77
34908,3,5,767
20679,4,6,30
1653,1,5,767
34029,1,7,71
2207,1,7,230
7849,4,7,235
5728,3,5,281
8815,1,6,578
28533,3,5,797
29806,1,6,340
43304,1,5,373
40755,3,5,373
9568,3,5,731
18752,3,7,731
21832,4,7,176
49578,1,6,672
48567,1,7,893
47618,3,6,208
7707,3,7,731
51700,1,7,731
5210,1,7,851
23940,3,6,731
43706,3,5,578
47666,3,6,128
32392,3,5,731
15103,4,5,767
34668,3,7,397
45710,3,7,731
11261,3,6,183
21734,3,6,578
43494,3,6,87
48372,1,7,64
23866,1,7,265
21902,4,7,731
2990,3,7,731
33045,1,5,216
23222,1,7,195
8577,4,7,382
3863,0,7,195
21929,1,7,462
38344,1,6,194
51180,1,7,215
41756,0,5,603
44988,0,7,541
12916,1,5,767
5096,1,6,731
24428,1,6,744
5801,1,7,615
15153,1,5,490
41441,4,6,791
39915,1,5,152
14757,0,7,519
8966,1,6,30
27679,1,7,52
14279,3,5,754
12858,3,7,662
662,0,5,300
5697,4,7,315
18914,1,6,851
35017,1,5,731
34206,0,5,582
18416,3,7,731
13204,3,6,619
8627,3,7,791
17751,1,7,311
31455,1,7,303
37712,0,7,767
16237,1,6,138
27213,1,6,77
46560,3,7,29
15583,4,5,246
36674,0,5,474
11522,3,7,66
9555,3,6,119
50879,1,7,175
47767,3,7,637
19654,1,7,731
45166,0,7,11
25925,1,7,791
17043,3,5,75
223,1,6,12
16279,1,7,436
2232,1,7,731
4959,3,7,243
3706,3,5,893
47209,3,6,742
44916,1,7,731
16249,3,7,731
33290,1,5,797
6669,0,7,797
27963,4,7,246
29133,3,5,857
42458,3,7,340
17322,0,7,304
8366,1,5,470
14284,0,7,76
50322,1,6,578
31547,0,7,66
12404,1,7,85
265,3,7,357
12496,1,7,343
20739,4,7,30
44297,1,6,731
39097,3,7,604
10990,0,5,929
35347,1,7,75
43440,3,7,337
45661,1,7,11
47700,1,5,263
41354,1,5,243
9794,3,5,715
26516,3,7,731
48147,1,7,138
18342,1,5,196
33376,1,7,578
52244,1,6,731
42124,1,6,541
27222,4,5,413
8077,1,7,337
46078,1,7,337
43001,3,5,77
41283,1,6,578
26291,1,7,11
48988,1,6,145
32618,3,7,372
51940,3,7,243
28563,1,7,731
47793,4,6,764
47998,4,5,733
3562,1,7,744
12297,4,6,420
22240,1,7,77
40954,1,7,631
9304,1,6,731
21516,1,6,731
11333,1,5,64
21928,4,5,337
40264,0,5,337
46949,4,6,251
7927,4,7,731
35351,1,5,30
35315,3,6,337
47867,4,5,327
42127,1,5,578
4378,1,7,731
14096,1,5,514
18406,3,6,66
25237,1,6,30
14711,3,6,731
51073,3,6,30
1581,1,6,582
32704,3,7,867
32843,1,6,731
3959,1,7,30
534,1,7,731
39011,4,5,337
6162,3,5,580
29886,1,6,119
46138,1,7,337
30829,4,7,436
37519,1,6,337
31541,0,5,420
9482,3,7,918
41946,0,5,397
41087,0,5,859
21357,1,7,792
26935,1,6,851
29000,0,7,11
44830,3,6,578
16417,3,7,698
1993,1,6,731
2344,3,5,651
2027,1,5,64
22003,1,7,138
12663,1,7,229
49838,3,7,568
4672,4,5,337
3408,3,5,390
9126,3,7,459
51857,3,7,420
39543,3,5,30
49181,1,7,578
34579,1,7,343
47447,1,7,437
40354,1,7,64
8349,1,7,303
23082,1,6,731
45994,1,7,437
27656,0,5,327
17878,3,7,731
49307,1,6,662
22209,0,5,337
27518,1,6,337
16517,3,6,742
8195,3,6,731
15854,4,5,397
40871,1,7,514
33930,3,5,731
45451,0,6,437
7781,1,6,414
932,1,5,373
33972,1,6,731
32114,1,7,731
23274,1,6,731
41259,0,5,48
10110,3,7,462
15521,4,7,857
47688,1,7,337
10421,1,6,851
26522,3,6,337
8258,3,5,369
31512,1,7,703
43429,1,7,109
16250,3,7,195
33455,3,7,561
27359,3,5,470
30844,4,7,937
32298,4,7,731
40577,1,6,71
2466,1,7,94
33769,3,7,750
14274,4,5,85
35343,3,6,437
28660,2,5,273
46759,1,7,30
46720,1,7,195
2304,1,6,30
22030,3,7,698
40535,1,6,29
16414,3,5,413
35665,2,5,876
33303,3,7,662
13811,3,7,731
1289,3,6,366
10194,1,7,646
42206,1,5,940
51815,4,7,77
45648,1,7,419
46674,1,5,836
29111,3,5,66
51943,3,7,315
29649,1,7,263
11523,3,7,357
15680,1,7,731
14966,3,6,731
3549,1,5,767
15776,3,7,535
21634,3,7,337
40675,3,6,71
50917,4,7,383
10408,1,5,767
44772,1,6,731
51368,3,7,731
15071,1,6,731
29423,4,7,30
5479,2,5,619
40400,1,6,225
46201,4,7,177
40338,1,7,77
35161,3,7,183
1091,3,5,195
10857,1,7,897
44755,0,7,249
43514,1,5,514
19011,3,7,731
50821,3,7,337
38161,3,5,85
3678,1,6,337
6696,1,6,750
37672,2,5,437
20783,1,6,77
50962,1,7,744
25824,0,5,413
21888,1,6,194
416,1,7,249
29374,1,7,821
8820,4,7,152
4283,1,7,916
33085,1,7,462
3083,1,5,590
28155,1,7,11
25772,0,5,542
35067,3,7,767
41657,4,7,85
7670,3,7,897
15233,1,6,29
10509,2,7,870
5282,4,5,870
23835,2,7,436
28968,3,7,497
45522,3,7,71
27540,1,7,385
25926,3,5,885
39430,1,5,11
18732,3,6,30
44635,1,6,138
30069,1,7,66
34374,1,7,704
35785,1,7,11
45192,1,7,731
18842,3,7,767
48691,0,7,420
42373,4,7,540
19273,3,5,73
23458,3,7,29
29389,1,7,744
22350,1,5,564
44682,3,5,403
13641,1,6,731
34710,4,5,177
21422,2,7,315
23168,1,6,790
32299,3,5,866
37445,3,7,809
6151,3,7,578
18708,1,6,803
22944,3,7,731
32220,3,7,731
6484,1,6,337
43229,1,6,77
21223,1,7,337
30048,1,6,731
30799,4,7,315
13393,3,7,303
23902,3,7,337
10573,3,5,243
16847,4,5,767
22791,4,7,30
46806,1,7,77
46647,1,7,643
26468,0,5,861
12624,3,6,464
48552,1,6,11
43023,3,6,52
1505,1,7,541
3560,3,7,373
42692,3,5,899
8826,0,7,385
22131,3,7,70
11998,1,7,17
39046,3,6,462
1113,1,6,851
20837,0,5,207
23987,3,7,75
51956,1,5,437
9230,1,6,731
37719,1,7,384
37333,3,5,767
27566,1,7,899
49729,3,5,263
10836,1,7,437
47597,3,7,190
2950,3,5,651
4408,4,7,247
24331,3,7,303
52188,1,7,327
4558,3,5,767
4663,1,7,698
50724,1,7,462
28804,1,7,52
1347,0,5,138
43460,1,6,337
44461,1,5,357
41631,4,7,63
7772,1,6,29
14084,1,5,514
1545,4,7,315
39914,1,7,284
7195,1,7,243
2360,4,7,731
51699,1,7,85
40016,3,5,750
32414,1,7,11
15887,0,5,526
9136,1,5,612
26115,1,6,337
38260,3,5,854
43701,3,6,29
20410,1,6,52
8754,1,7,700
52241,1,7,731
43660,3,7,385
45592,3,6,303
18461,1,7,541
37622,1,7,195
2183,2,7,731
14642,1,5,195
4808,1,5,72
44675,3,5,578
45431,4,5,767
25005,3,7,798
24235,1,5,315
31032,0,5,384
6377,3,5,256
41923,4,5,19
18718,3,6,731
33670,1,6,337
28748,0,7,415
38089,4,7,337
20411,3,5,215
10170,1,6,731
324,0,5,52
42390,3,7,767
48334,3,6,29
21309,1,5,108
48773,1,7,195
30447,3,7,767
41304,4,7,937
9100,3,5,397
12851,3,7,832
25135,1,5,66
4183,3,7,126
29967,3,7,731
12843,3,7,731
7007,0,5,661
36866,1,6,819
26176,3,7,195
42693,3,7,578
47556,3,7,767
22348,1,6,337
18048,1,6,462
49757,1,7,819
23195,1,6,792
19094,3,5,263
5040,1,7,731
5312,1,7,66
30446,1,7,51
32792,3,7,731
39085,1,5,11
15355,3,6,578
19525,3,7,128
26094,0,6,60
8575,1,5,802
18946,4,7,56
7440,3,7,140
47024,0,7,37
43533,4,5,802
5371,1,7,195
21383,4,5,128
23709,4,7,803
5710,3,6,903
26874,1,7,731
44991,3,6,303
1510,1,6,337
45136,2,7,529
23483,2,5,177
6958,1,7,77
39922,3,6,662
38931,1,7,337
15034,3,7,937
50032,3,5,235
15165,1,6,446
958,1,7,85
24795,1,6,194
6126,1,7,731
35664,4,7,337
48517,3,5,883
50904,0,7,335
18819,1,6,128
43886,4,5,767
10554,3,7,235
40649,1,5,317
6962,4,7,195
34229,1,6,513
25047,3,7,337
29980,4,7,66
37564,0,5,646
8960,1,5,651
19396,3,7,731
22207,3,5,348
31551,3,6,253
32254,1,6,140
44322,1,7,337
33390,4,7,315
38267,1,5,337
11723,4,7,731
30314,0,5,698
29127,3,5,803
22679,1,7,767
32078,0,7,52
8895,0,7,195
35018,1,7,669
35417,1,5,11
31294,1,7,30
10623,1,6,731
37054,4,7,211
2333,1,7,337
51505,3,7,30
37536,1,6,731
20195,3,5,210
50008,1,6,792
19876,3,7,464
16060,3,5,767
26887,3,7,71
4078,1,6,29
26067,3,6,731
40950,3,7,767
40546,1,6,746
2238,4,7,177
18731,3,7,466
1098,1,5,11
16654,1,5,314
12135,1,7,170
3755,1,6,249
33405,3,6,343
12023,1,6,311
1415,3,7,337
19481,1,6,833
3643,1,7,314
51549,3,7,85
13553,3,6,77
50689,1,6,128
17695,1,7,85
17947,1,7,413
24079,3,7,662
50710,4,7,391
4460,1,6,462
33190,1,5,731
30610,1,7,444
16166,0,7,347
47854,1,6,841
31788,4,5,742
22936,3,6,731
48125,4,7,340
16051,3,6,541
2736,1,5,420
49936,1,7,337
5467,4,7,128
12389,1,6,77
43845,3,6,413
37340,3,7,767
45394,3,6,183
12314,3,6,827
16101,1,6,138
39024,3,7,183
35632,1,5,797
42251,3,7,183
45883,3,7,11
47697,1,7,383
8661,1,5,385
28539,4,5,216
33856,1,6,731
9057,4,5,478
18136,3,5,85
1706,3,6,731
26080,1,6,337
19806,4,5,568
32226,4,7,599
919,1,6,750
30993,1,6,84
8728,1,5,614
15943,1,5,596
45801,3,7,258
45482,3,7,303
46877,3,5,841
19257,0,5,314
45336,1,5,797
13485,4,7,643
33393,2,5,46
9330,3,5,327
36817,3,7,662
